content,label,clean_text,label_num
"No stranger to brash statements, jockey Corey Nakatani has a firm goal for Saturday #39;s Breeders #39; Cup program at Lone Star Park.",Sports,"['stranger', 'brash', 'statement', 'jockey', 'corey', 'nakatani', 'firm', 'goal', 'saturday', 'breeder', 'cup', 'program', 'lone', 'star', 'park']",2
Sebastian Sainsbury warned Leeds United chiefs today they face the stark choice of accepting his 25million bid or selling Elland Road.,Sports,"['sebastian', 'sainsburi', 'warn', 'leed', 'unit', 'chief', 'today', 'face', 'stark', 'choic', 'accept', 'million', 'bid', 'sell', 'elland', 'road']",2
DANIEL VETTORI spun New Zealand to the brink of a crushing victory over Bangladesh in the second and final Test at the MA Aziz Stadium in Chittagong today.,Sports,"['daniel', 'vettori', 'spun', 'new', 'zealand', 'brink', 'crush', 'victori', 'bangladesh', 'second', 'final', 'test', 'ma', 'aziz', 'stadium', 'chittagong', 'today']",2
"Because his name is called infrequently, he is having a solid season as a rookie. By Gregg Bell -- Bee Staff Writer. It #39;s not too late to get into a Fantasy Sports League.",Sports,"['becaus', 'infrequ', 'solid', 'season', 'rooki', 'gregg', 'bell', 'bee', 'staff', 'writer', 'late', 'fantasi', 'sport', 'leagu']",2
CLEVELAND (Sports Network) - The Cleveland Cavaliers  Thursday picked up the team's 2005-06 contract option on  forward Drew Gooden.,Sports,"['cleveland', 'sport', 'network', 'cleveland', 'cavali', 'thursday', 'pick', 'team', 'contract', 'option', 'forward', 'drew', 'gooden']",2
Sergio Garcia showed the consistency that has lifted his game this year with a four-under-par 67 in difficult conditions to share the Volvo Masters lead with Spanish compatriot Jose Manuel Lara.,Sports,"['sergio', 'garcia', 'consist', 'lift', 'game', 'year', 'four-under-par', 'difficult', 'condit', 'share', 'volvo', 'master', 'lead', 'spanish', 'compatriot', 'jose', 'manuel', 'lara']",2
"Boston Red Sox owner John Henry #39;s bet on baseball has paid off big with the team #39;s first World Series championship since 1918, but his calls in financial markets have been less blessed this year.",Sports,"['boston', 'red', 'sox', 'owner', 'john', 'henri', 'bet', 'basebal', 'paid', 'big', 'team', 'world', 'seri', 'championship', 'sinc', 'financi', 'market', 'bless', 'year']",2
"The New England Patriots might be like no other powerhouse in NFL history. They almost never dominate, they just always win -- a record 21 victories in a row including the postseason, 18 straight in the regular season.",Sports,"['new', 'england', 'patriot', 'like', 'powerhous', 'nfl', 'histori', 'domin', 'just', 'alway', 'win', 'record', 'victori', 'row', 'includ', 'postseason', 'straight', 'regular', 'season']",2
AP - A former Baylor University basketball player charged with murdering a teammate was ruled incompetent to stand trial Thursday.,Sports,"['baylor', 'univers', 'basketbal', 'player', 'charg', 'murder', 'teammat', 'rule', 'incompet', 'stand', 'trial', 'thursday']",2
"Houston, TX (Sports Network) - Craig Biggio will be around for an 18th season with the Houston Astros. On Thursday, the team exercised its contract option on Biggio for the 2005 season.",Sports,"['houston', 'tx', 'sport', 'network', 'craig', 'biggio', 'th', 'season', 'houston', 'astro', 'thursday', 'team', 'exercis', 'contract', 'option', 'biggio', 'season']",2
"Scott Elarton, who pitched effectively late in the season after a slow start with Cleveland, agreed Thursday to an \$850,000, one-year contract with the Indians.",Sports,"['scott', 'elarton', 'pitch', 'effect', 'late', 'season', 'slow', 'start', 'cleveland', 'agre', 'thursday', 'one-year', 'contract', 'indian']",2
"The Egyptian Football Association (EFA) has appointed a domestic coach to take over Italian Marco Tardelli who was sacked earlier this month after a surprise defeatto Libya, a spokesman said Thursday.",Sports,"['egyptian', 'footbal', 'associ', 'efa', 'appoint', 'domest', 'coach', 'italian', 'marco', 'tardelli', 'sack', 'earlier', 'month', 'surpris', 'defeatto', 'libya', 'spokesman', 'thursday']",2
"AP - It was a pinch-me morning. Did the Boston Red Sox really win the World Series or was it all a sweet dream? Opened the shades, let in the sunlight, blinked at red, gold and orange leaves shimmering against a clear blue sky. It seemed too perfect, too real.",Sports,"['pinch-m', 'morn', 'did', 'boston', 'red', 'sox', 'realli', 'win', 'world', 'seri', 'sweet', 'dream', 'open', 'shade', 'let', 'sunlight', 'blink', 'red', 'gold', 'orang', 'leav', 'shimmer', 'clear', 'blue', 'sky', 'perfect', 'real']",2
"The Boston Red Sox are already thinking about next year, the year after and, above all, how to avoid another eight-and-a-half-decade drought.",Sports,"['boston', 'red', 'sox', 'alreadi', 'think', 'year', 'year', 'abov', 'avoid', 'anoth', 'eight-and-a-half-decad', 'drought']",2
"Player Paulo de Oliveira,  quot;Serginho, quot; of Brazilian First Division club Sao Caetano, Wednesdaynight died of a heart attack during the second half of a match against Sao Paulo",Sports,"['player', 'paulo', 'oliveira', 'quot', 'serginho', 'quot', 'brazilian', 'divis', 'club', 'sao', 'caetano', 'wednesdaynight', 'die', 'heart', 'attack', 'dure', 'second', 'half', 'match', 'sao', 'paulo']",2
"STOCKHOLM - Andre Agassi made short work of Kristof Vliegen in his opening Stockholm Open tennis match today, beating the Belgian 6-2 6-4 in just over an hour.",Sports,"['stockholm', 'andr', 'agassi', 'short', 'work', 'kristof', 'vliegen', 'open', 'stockholm', 'open', 'tenni', 'match', 'today', 'beat', 'belgian', 'just', 'hour']",2
"In a Framingham coffee shop yesterday morning, an elderly man softly asked a customer if he could see her newspaper. When the woman held up the front page, emblazoned with news of the Red Sox victory, the man stared in silence, touched his eyes, and began to cry.",Sports,"['framingham', 'coffe', 'shop', 'yesterday', 'morn', 'elder', 'man', 'soft', 'ask', 'custom', 'newspap', 'woman', 'held', 'page', 'emblazon', 'news', 'red', 'sox', 'victori', 'man', 'stare', 'silenc', 'touch', 'eye', 'began', 'cri']",2
"Virginia Tech just couldn't seem to get going. There were turnovers. There were botched plays. There were missed opportunities. Then, in the last 5 1/2 minutes, Bryan Randall and the Hokies turned it all around.",Sports,"['virginia', 'tech', 'just', ""couldn't"", 'turnov', 'botch', 'play', 'miss', 'opportun', 'minut', 'bryan', 'randal', 'hoki', 'turn']",2
"Chelsea have sacked their Romanian striker Adrian Mutu after he tested positive for cocaine last month.  quot;Chelsea has terminated the contract of Adrian Mutu for gross misconduct, quot; the Premier League club said on Friday.",Sports,"['chelsea', 'sack', 'romanian', 'striker', 'adrian', 'mutu', 'test', 'posit', 'cocain', 'month', 'quot', 'chelsea', 'termin', 'contract', 'adrian', 'mutu', 'gross', 'misconduct', 'quot', 'premier', 'leagu', 'club', 'friday']",2
Consistency was the key to Jeff Sluman #39;s record-breaking round on Thursday on the difficult Copperhead Course at the Westin Innisbrook Resort.,Sports,"['consist', 'key', 'jeff', 'sluman', 'record-break', 'round', 'thursday', 'difficult', 'copperhead', 'cours', 'westin', 'innisbrook', 'resort']",2
"Florida long-snapper Casey Griffith let the secret slip while talking to a Fort Lauderdale (Fla.) Sun-Sentinel reporter this week:  quot;Don #39;t tell anyone I told you this, but someone inside the system told me they heard we #39;re going to be playing against",Sports,"['florida', 'long-snapp', 'casey', 'griffith', 'let', 'secret', 'slip', 'talk', 'fort', 'lauderdal', 'fla', 'sun-sentinel', 'report', 'week', 'quot', ';d', 't', 'tell', 'anyon', 'told', 'someon', 'insid', 'told', 'heard', 'play']",2
"Carin Koch of Sweden and South Korea #39;s Grace Park both shot a 6-under-par 66 on Friday, taking the lead after the first round of the LPGA #39;s CJ Nine Bridges Classic.",Sports,"['carin', 'koch', 'sweden', 'south', 'korea', 'grace', 'park', 'shot', 'under-par', 'friday', 'lead', 'round', 'lpga', 'cj', 'bridg', 'classic']",2
"Padraig Harrington is tied for first at the Volvo Masters in Valderrama, at two under after 14 holes. Joining him at the top of the leaderbaod are Angel Cabrera, Brian Davis, and Alastair Forsyth.",Sports,"['padraig', 'harrington', 'tie', 'volvo', 'master', 'valderrama', 'hole', 'join', 'leaderbaod', 'angel', 'cabrera', 'brian', 'davi', 'alastair', 'forsyth']",2
"VIENNA (Reuters) - Top seed Amelie Mauresmo reached the  semifinals of the Linz Open when she continued her run of  success against Ai Sugiyama by beating the defending champion  6-2, 6-4 Friday.",Sports,"['vienna', 'reuter', 'seed', 'ameli', 'mauresmo', 'reach', 'semifin', 'linz', 'open', 'continu', 'run', 'success', 'ai', 'sugiyama', 'beat', 'defend', 'champion', 'friday']",2
"STOCKHOLM (Reuters) - Andre Agassi marched into the  Stockholm Open semifinals Friday, beating Spanish eighth seed  Fernando Verdasco 7-6, 6-2 in his toughest match of the  tournament.",Sports,"['stockholm', 'reuter', 'andr', 'agassi', 'march', 'stockholm', 'open', 'semifin', 'friday', 'beat', 'spanish', 'eighth', 'seed', 'fernando', 'verdasco', 'toughest', 'match', 'tournament']",2
"The Times is to scrap its broadsheet edition and go tabloid from Monday, it was confirmed today. The decision was made after a trial run of the compact edition proved a success, said editor Robert Thomson.",Sports,"['time', 'scrap', 'broadsheet', 'edit', 'tabloid', 'monday', 'confirm', 'today', 'decis', 'trial', 'run', 'compact', 'edit', 'prove', 'success', 'editor', 'robert', 'thomson']",2
Adam Gilchrist boldly went where no Australian captain since Bill Lawry has gone before at the VCA Stadium in Nagpur yesterday. His team #39;s 342-run win gave them an invincible 2-0,Sports,"['adam', 'gilchrist', 'bold', 'went', 'australian', 'captain', 'sinc', 'lawri', 'gone', 'befor', 'vca', 'stadium', 'nagpur', 'yesterday', 'team', 'run', 'win', 'gave', 'invinc']",2
"GRAND PRAIRIE, Tex.&lt;br&gt;The most brilliant American racehorse in years has labored in relative obscurity until now. But when he runs Saturday in the Breeders' Cup Classic at Lone Star Park, Ghostzapper can demonstrate his talent to the world and, quite possibly, win the horse-of-the-year...",Sports,"['grand', 'prairi', 'tex.th', 'brilliant', 'american', 'racehors', 'year', 'labor', 'relat', 'obscur', 'run', 'saturday', 'breeder', 'cup', 'classic', 'lone', 'star', 'park', 'ghostzapp', 'demonstr', 'talent', 'world', 'quit', 'possibl', 'win', 'horse-of-the-year']",2
"Jared Zabransky and the No. 18 Boise State Broncos reduced Timmy Chang #39;s bid to break the NCAA Division IA passing record to a footnote Friday night, routing Hawaii 69-3 for their 19th straight victory.",Sports,"['jare', 'zabranski', 'bois', 'state', 'bronco', 'reduc', 'timmi', 'chang', 'bid', 'break', 'ncaa', 'divis', 'ia', 'pass', 'record', 'footnot', 'friday', 'night', 'rout', 'hawaii', 'th', 'straight', 'victori']",2
"Jeff Sluman and Jonathan Byrd were tied for the lead at the Chrysler Championship, both knowing the tournament really doesn #39;t start until the weekend.",Sports,"['jeff', 'sluman', 'jonathan', 'byrd', 'tie', 'lead', 'chrysler', 'championship', 'know', 'tournament', 'realli', 'doesn', 't', 'start', 'weekend']",2
and then crashed out of it with a sextuple-bogey 11. The nightmare came on the infamous 536-yard 17th at Valderrama where,Sports,"['crash', 'sextuple-bogey', 'nightmar', 'came', 'infam', 'yard', 'th', 'valderrama']",2
"ike the bourbon and beer, emotions tend to spill over in this traditional grudge match along the St. Johns River they call  quot;The World #39;s Largest Outdoor Cocktail Party.",Sports,"['ike', 'bourbon', 'beer', 'emot', 'tend', 'spill', 'tradit', 'grudg', 'match', 'st', 'john', 'river', 'quot', 'world', 'largest', 'outdoor', 'cocktail', 'parti']",2
"Although Giants wide receiver Amani Toomer took limited work yesterday after missing the previous two days of practice, coach Tom Coughlin won #39;t decide on his availability",Sports,"['giant', 'wide', 'receiv', 'amani', 'toomer', 'took', 'limit', 'work', 'yesterday', 'miss', 'previous', 'day', 'practic', 'coach', 'tom', 'coughlin', 'won', 't', 'decid', 'avail']",2
"ESTONIA #39;s Markko Martin took the Rally of Catalonia lead today after newly-crowned world champion Sebastien Loeb, the overnight leader, was forced out of the race with a severe oil leak.",Sports,"['estonia', 'markko', 'martin', 'took', 'ralli', 'catalonia', 'lead', 'today', 'newly-crown', 'world', 'champion', 'sebastien', 'loeb', 'overnight', 'leader', 'forc', 'race', 'sever', 'oil', 'leak']",2
GLASGOW - Scotland #39;s Scott Harrison successfully defended his WBO featherweight title for a fifth time with a farcical first-round stoppage of Swedish-based Ethiopian Samuel Kebede on Saturday.,Sports,"['glasgow', 'scotland', 'scott', 'harrison', 'success', 'defend', 'wbo', 'featherweight', 'titl', 'fifth', 'time', 'farcic', 'first-round', 'stoppag', 'swedish-bas', 'ethiopian', 'samuel', 'kebed', 'saturday']",2
Japan #39;s Makoto Tamada grabbed his third pole position of the season before Sunday #39;s Valencia MotoGP after clocking the fastest time in the second qualifying session on Saturday.,Sports,"['japan', 'makoto', 'tamada', 'grab', 'pole', 'posit', 'season', 'befor', 'sunday', 'valencia', 'motogp', 'clock', 'fastest', 'time', 'second', 'qualifi', 'session', 'saturday']",2
"He may be 120 places lower in the world, but it was advantage Alastair Forsyth in his Volvo Masters duel with Sergio Garcia today before a thunderstorm suspended play.",Sports,"['place', 'lower', 'world', 'advantag', 'alastair', 'forsyth', 'volvo', 'master', 'duel', 'sergio', 'garcia', 'today', 'befor', 'thunderstorm', 'suspend', 'play']",2
India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the,Sports,"['india', 'drop', 'wicket-keep', 'parthiv', 'patel', 'batsman', 'yuvraj', 'singh', 'final', 'test', 'australia', 'open', 'batsman', 'aakash', 'chopra', 'seamer', 'ajit', 'agarkar', 'left', 'india', 'conced']",2
"Unseeded Slovak Karol Beck reached the first final of his career at the St Petersburg Open, upsetting seventh-seeded Michael Llodra of France 6-4 2-6 6-1 on Saturday.",Sports,"['unseed', 'slovak', 'karol', 'beck', 'reach', 'final', 'career', 'st', 'petersburg', 'open', 'upset', 'seventh-seed', 'michael', 'llodra', 'franc', 'saturday']",2
